"cursor","count","results__kind","results__description","results__avatar_url","results__subscribers","results__updated_at","results__repo","results__version","results__stars","results__owner","results__forks","results__dependency_count"
"","","element","A loading backdrop.","https://avatars3.githubusercontent.com/u/1502478?v=3","1","2016-11-17T05:38:52Z","tk-loading-backdrop","v0.1.2","0","butterandfly","1","2"
"","","element","null","https://avatars3.githubusercontent.com/u/3234926?v=3","2","2017-03-09T15:39:58Z","bootstrap-styles","1.0.2","2","AlbertoFdzM","1","1"
"","","element","A Polymer-based web component that displays images in a scalable grid but is also responsive.","https://avatars1.githubusercontent.com/u/9013105?v=3","1","2017-03-01T15:39:05Z","scalable-image-grid","1.0.2","2","vogelrh","1","4"
"","","element","Custom Element to define responsive pages using polymer.","https://avatars0.githubusercontent.com/u/10869375?v=3","1","2017-03-09T14:10:45Z","ce-responsive-behavior","v0.1.1","0","seijihirao","0","1"
"","","element","A lightweight element wrapping-up C3.js, D3-based chart library","https://avatars3.githubusercontent.com/u/726476?v=3","1","2016-10-30T11:41:04Z","granite-c3","1.1.1","2","LostInBrittany","2","3"
"","","element","Store all your global config in one place.","https://avatars0.githubusercontent.com/u/12712484?v=3","1","2016-12-15T13:28:31Z","jvd-config","1.0.0","0","jordyvandomselaar","0","1"
"False:CusDCqcBCoMBgP_-9wVTtIj0h__yjIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2Mi56Ni4-Qk4aSmo3QjNKLnp2Tmv8Ac3-Mi56Ni4-Qk4aSmo3QjNKLnp2Tmv8A__4QhAchBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","A proper select input for the Polymer world.","https://avatars0.githubusercontent.com/u/2822146?v=3","3","2017-04-26T17:17:55Z","paper-select","0.2.6","28","naderio","14","5"
"","","element","Polymer Element to handle `<juicy-tile-list>` (or `-grid`) setup changes (staging, reverting, saving to storage).","https://avatars3.githubusercontent.com/u/7557694?v=3","15","2016-01-20T07:53:40Z","juicy-tiles-setup-sync","1.0.0","0","Juicy","0","1"
"","","element","An element providing access to device compass for cordova applications.","https://avatars1.githubusercontent.com/u/1523379?v=3","1","2016-08-18T17:37:16Z","cordova-compass","v1.0.8","0","adelarosab","0","2"
"","","element","A full width bottom button for mobile","https://avatars1.githubusercontent.com/u/3979926?v=3","1","2017-04-25T19:14:35Z","bottom-button","v0.1.3","1","greenyouse","0","2"
"","","element","☑ A Material Design checkbox item","https://avatars3.githubusercontent.com/u/4205629?v=3","1","2017-02-07T14:36:09Z","paper-checkbox-item","0.0.1","0","Abe90","0","3"
"","","element","Polymer element that subscribes to a ROS joint states topic.","https://avatars3.githubusercontent.com/u/1175286?v=3","0","2017-05-10T20:13:59Z","ros-joint-states","v0.1.2","0","jstnhuang","0","3"
"","","element","s-grid is a helper class useful for creating responsive, fluid grid layouts using CSS Custom Properties.","https://avatars2.githubusercontent.com/u/10231285?v=3","1","2017-05-04T07:20:32Z","s-grid","v0.1.3","4","StartPolymer","1","1"
"","","element","paper-dialog without paper-dialog-behavior or paper-dialog-shared-styles","https://avatars2.githubusercontent.com/u/17202389?v=3","1","2017-06-06T21:42:12Z","paper-dialog-lite","v2.0.1","3","ryanburns23","0","3"
"","","element","An element displaying video from a user's stream","https://avatars2.githubusercontent.com/u/17868814?v=3","1","2017-06-27T19:07:41Z","webrtc-video","0.0.3","4","convoo","0","3"
"","","element","The Dummy Text Generator Web Component","https://avatars0.githubusercontent.com/u/1134738?v=3","1","2016-11-23T12:04:41Z","paper-lipsum","1.0.0","1","AmruthPillai","0","1"
"","","element","A spinner to demonstrate something is loading.","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-05-24T14:35:09Z","lrndesign-progress-spinner","0.0.1","0","LRNWebComponents","0","4"
"","","element","YouTube, Vimeo and HTML5 video playback web component.","https://avatars0.githubusercontent.com/u/117196?v=3","1","2017-04-17T11:40:31Z","mp-video","v1.0.2","1","mpachnis","0","2"
"","","element","null","https://avatars1.githubusercontent.com/u/24378?v=3","1","2017-05-03T10:50:51Z","grain-html-import","v0.8.0","1","daKmoR","0","1"
"","","element","Light-weight element to expose global variables to Polymer data binding.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-04-26T06:43:45Z","global-var","0.1.0","0","jifalops","0","1"
"","","element","A better <input type=""file"">","https://avatars0.githubusercontent.com/u/593312?v=3","4","2017-06-21T07:47:38Z","file-input","2.0.0","54","rnicholus","15","0"
"","","element","Polymer element for displaying  radar-chart - uses d3.js v4","https://avatars1.githubusercontent.com/u/17042611?v=3","1","2017-05-31T09:05:34Z","d3-radar-chart","v0.8.3","1","PolymerEl","0","2"
"","","element","Polymer element for gauge chart - using d3.js v4 ","https://avatars1.githubusercontent.com/u/17042611?v=3","1","2017-05-31T09:05:41Z","d3-gauge-chart","v0.8.1","1","PolymerEl","0","2"
"","","element","Polymer-based web component displaying a circular progress bar.","https://avatars2.githubusercontent.com/u/10231285?v=3","1","2017-06-23T21:19:31Z","s-circle-progress","v0.1.0","9","StartPolymer","5","4"
"","","element","Display empty states","https://avatars3.githubusercontent.com/u/860012?v=3","2","2017-05-17T20:15:15Z","paper-empty-state","v1.0.0","2","petja","0","3"
"","","element","Responsive HTML table extended with Polymer and Material Design.","https://avatars2.githubusercontent.com/u/10231285?v=3","1","2017-05-04T07:15:44Z","s-table","v0.2.2","4","StartPolymer","0","4"
"False:CqUECuEBCr0BgP_-9wVTQ8n0p__6jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2WkZiNmoyMkI2ej5abkIianZyQko-QkZqRi4zQnI2anouWiZrSj5eQi5DSmpuWi5CN_wBzf5aRmI2ajIyQjZ6PlpuQiJqdnJCSj5CRmpGLjNCcjZqei5aJmtKPl5CLkNKam5aLkI3_AP_-EJgHIQTdBJAdPBsZUABaCwnqSWo-aZWhEBACYPOju8ABEg1Eb2N1bWVudEluZGV4GvkBKEFORCAoSVMgImN1c3RvbWVyX25hbWUiICJhcHBlbmdpbmUiKSAoSVMgImdyb3VwX25hbWUiICJzfmN1c3RvbS1lbGVtZW50cyIpIChJUyAibmFtZXNwYWNlIiAiIikgKElTICJpbmRleF9uYW1lIiAicmVwbyIpIChBTkQgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSkpOhkKDChOIG9yZGVyX2lkKRABGQAAAAAAAPD_ShkIAToSYnRpX2dlbmVyaWNfc2NvcmVyQOgH","1004","element","A Polymer element for casting video","https://avatars2.githubusercontent.com/u/7328930?v=3","11","2017-06-13T07:56:29Z","google-castable-video","v1.0.3","29","GoogleWebComponents","15","1"
"","","element","Google Spreadsheets web components ","https://avatars2.githubusercontent.com/u/7328930?v=3","18","2017-06-20T04:26:44Z","google-sheets","v1.0.6","58","GoogleWebComponents","19","4"
"","","element","Google Hangout button web component","https://avatars2.githubusercontent.com/u/7328930?v=3","12","2017-06-16T09:20:17Z","google-hangout-button","v1.0.2","28","GoogleWebComponents","9","3"
"","","element","Polymer behavior adding memoization helpers","https://avatars3.githubusercontent.com/u/162674?v=3","1","2016-12-25T19:42:08Z","memoization-behavior","v1.0.0","7","shawncplus","0","1"
"","","element","Polymer Element that adds an editor to control the setup of <juicy-tile-list>","https://avatars3.githubusercontent.com/u/7557694?v=3","16","2016-01-15T17:49:42Z","juicy-tile-editor","2.0.3","0","Juicy","0","5"
"","","element","Google Maps Street View web component","https://avatars2.githubusercontent.com/u/7328930?v=3","11","2017-05-13T06:56:49Z","google-streetview-pano","v1.0.4","27","GoogleWebComponents","13","3"
"","","element","Sets up a demo environment for Simpla element demos","https://avatars2.githubusercontent.com/u/17809461?v=3","2","2017-04-26T13:23:11Z","simpla-demo-helper","v0.1.3","2","SimplaElements","0","3"
"","","element","A Custom Element to augment select elements.","https://avatars2.githubusercontent.com/u/127679?v=3","5","2016-09-29T14:02:55Z","navigation-select-element","v0.1.0","7","plataformatec","0","1"
"","","element","Polymer Element to display Github issues for a given repo tagged with `help-wanted`","https://avatars0.githubusercontent.com/u/1868592?v=3","1","2016-10-26T08:28:21Z","help-wanted-gh-issues","v1.0.0","0","samjacobclift","0","3"
"","","element","An element providing access to a user's getUserMedia stream.","https://avatars2.githubusercontent.com/u/17868814?v=3","1","2017-05-16T18:18:11Z","webrtc-stream","0.0.3","3","convoo","0","1"
"","","element","Shared behavior for FS components","https://avatars3.githubusercontent.com/u/14795025?v=3","1","2017-03-09T22:40:43Z","fs-behavior","2.0.2","0","fs-webcomponents","0","1"
"","","element","A lightweight element to save content to a file on the local filesystem","https://avatars3.githubusercontent.com/u/726476?v=3","1","2017-03-29T20:46:57Z","granite-file-saver","1.0.4","2","LostInBrittany","1","1"
"","","element","Polymer behavior providing a service for multi-player access to the Gamepad API","https://avatars2.githubusercontent.com/u/1014678?v=3","1","2016-10-24T12:50:15Z","gamepad-service","v0.0.2","0","larsgk","0","2"
"","","element","Provides a simple Webcomponent to make its Bitcoin Price Index (BPI) available to others","https://avatars3.githubusercontent.com/u/1218398?v=3","1","2017-02-17T21:47:08Z","coindesk-component","0.0.2","1","joserochadocarmo","0","2"
"","","element","[Polymer 1.x] Element that provides a configurable spinner based on Spinkit.","https://avatars2.githubusercontent.com/u/23132649?v=3","2","2017-03-08T14:44:23Z","spinkit-element","1.0.1","7","GeoloeG","2","2"
"","","element","A log behavior for polymer elements, based on visionmedia-debug","https://avatars2.githubusercontent.com/u/3242613?v=3","1","2017-04-19T11:55:25Z","log-behavior","v0.9.1","2","pwasem","1","2"
"","","element","Parses ECD (Escrituração Contábil Digital) files into a JS Object","https://avatars2.githubusercontent.com/u/360894?v=3","0","2016-12-07T18:14:46Z","ecd-parser","0.0.3","0","Phenome","0","1"
"","","element","null","https://avatars1.githubusercontent.com/u/5550089?v=3","1","2016-06-22T23:53:14Z","animated-lazy-pages","1.0.0","0","paulvarache","0","3"
"","","element","A Material Design input for username (Polymer 1.x)","https://avatars2.githubusercontent.com/u/26240641?v=3","1","2017-03-08T22:58:13Z","paper-input-username","1.0.1","2","Koada-os","0","5"
"","","element","The <creative-photo-editor> is a wrapper of the best FREE Phonto Editor, Adobe Creative (https://creativesdk.adobe.com), but with fixes to works well with web components. Maybe you will want your own api key to run in production, you can get one for FREE creating an account in https://creativesdk.adobe.com/myapps.html","https://avatars2.githubusercontent.com/u/20133689?v=3","6","2017-05-20T02:50:43Z","creative-photo-editor","v1.1.1","5","IngressoRapidoWebComponents","0","1"
"False:CoMECr8BCpsBgP_-9wVQ-e30jv_2jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2TjZGImp2ckJKPkJGakYuM0JONkZ6Pj9KZnp3SkpqRiv8Ac3-TjZGImp2ckJKPkJGakYuM0JONkZ6Pj9KZnp3SkpqRiv8A__4QrAchBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1003","element","List sources attached to a person in the Family Tree","https://avatars3.githubusercontent.com/u/14795025?v=3","2","2017-03-09T22:38:12Z","fs-person-sources","2.1.1","0","fs-webcomponents","0","5"
"","","element","Web component for listing a FamilySearch person's facts","https://avatars3.githubusercontent.com/u/14795025?v=3","1","2017-03-09T22:39:24Z","fs-person-facts","2.0.1","0","fs-webcomponents","0","5"
"","","element","🌐🚏 A Web Component which displays a bouncing spinner","https://avatars1.githubusercontent.com/u/19766850?v=3","1","2017-06-14T11:29:35Z","bouncing-spinner","1.0.0","1","FlorianFe","0","2"
"","","element","Material design element to compare two lists and move elements between them","https://avatars3.githubusercontent.com/u/6426155?v=3","1","2017-03-10T07:30:00Z","paper-compare","0.2.0","1","blackjack26","0","5"
"","","element","Manage keyboard accessibility for a selection of controls.","https://avatars2.githubusercontent.com/u/23413940?v=3","1","2017-03-06T00:28:15Z","nebula-select","v2.0.0","1","arsnebula","0","2"
"","","element","null","https://avatars0.githubusercontent.com/u/8823093?v=3","1","2016-11-05T03:39:29Z","toasty-toast","v0.0.6","2","jgw96","0","1"
"","","element","Event-driven, Bootstrap-like, polymer alert messages","https://avatars1.githubusercontent.com/u/5076756?v=3","1","2017-04-11T07:26:06Z","global-alert-wrapper","1.0.3","4","roberttaraya","0","1"
"","","element","A polymer dial code picker component.","https://avatars1.githubusercontent.com/u/6172555?v=3","1","2017-05-05T09:32:14Z","country-picker","v0.0.1","1","anandAbhi","1","7"
"","","element","An element providing access to camera for cordova applications.","https://avatars1.githubusercontent.com/u/1523379?v=3","1","2016-07-12T20:46:46Z","cordova-camera","v1.1.2","0","adelarosab","0","2"
"","","element","juicy-tile-grid that fallbacks CSS Grid Layout to table","https://avatars3.githubusercontent.com/u/7557694?v=3","1","2017-06-06T17:40:01Z","juicy-tile-table","0.0.7","0","Juicy","0","1"
"","","element","Polymer 1.X and 2.X element for drag-and-drop reordering of template items","https://avatars2.githubusercontent.com/u/6494910?v=3","2","2017-05-11T21:51:37Z","sortable-list","v1.0.1","1","afloesch","0","1"
"","","element","Polymer element to replace right click functionality","https://avatars2.githubusercontent.com/u/3534427?v=3","4","2017-03-22T20:11:18Z","l2t-context-menu","1.0.4","6","Link2Twenty","3","2"
"","","element","Simple custom element with Ukrainian style barcode","https://avatars2.githubusercontent.com/u/8372070?v=3","1","2017-05-23T17:22:04Z","iz-made-in-ukraine","v1.0.0","0","ivanzusko","0","0"
"","","element","A component for calculating how long it will take to read an article.","https://avatars1.githubusercontent.com/u/361671?v=3","3","2017-03-22T20:11:32Z","read-time","v1.0.5","13","matthewp","2","0"
"","","element","a webcomponent to display a filterable gallery using isotope.js","https://avatars0.githubusercontent.com/u/7935019?v=3","1","2017-04-04T14:57:20Z","molecule-isotope-gallery","0.1.1","0","dloeda","0","1"
"","","element","null","https://avatars3.githubusercontent.com/u/449029?v=3","1","2017-05-09T10:30:30Z","xmpp-message","v1.0.5","0","renfeng","0","1"
"","","element","Web Component wrapper for tracking.js API using Polymer","https://avatars3.githubusercontent.com/u/113087?v=3","5","2017-05-31T11:02:02Z","tracking-elements","v1.0.0","50","eduardolundgren","11","2"
"","","element","A simple paper-dialog wrapper.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-04-04T00:47:00Z","confirm-dialog","0.1.1","1","jifalops","0","4"
"","","element","floating action button menu","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-05-02T00:35:21Z","lrnapp-fab-menu","0.0.1","0","LRNWebComponents","0","4"
"False:CvkDCrUBCpEBgP_-9wVPDe30dP_ujIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2JmIqWk5OQitCRmpCR0o-emJrSnZqXnomWkI3_AHN_iZiKlpOTkIrQkZqQkdKPnpia0p2al56JlpCN_wD__hDAByEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1004","element","Differentiate screen types by size, touch ability, and more.","https://avatars2.githubusercontent.com/u/826613?v=3","1","2017-03-27T22:06:19Z","screen-env","0.3.0","1","jifalops","0","2"
"","","element","Polymer elements for adding morphing and speed dial transitions to floating action buttons","https://avatars1.githubusercontent.com/u/968212?v=3","5","2017-05-11T16:17:04Z","paper-fab-transitions","0.1.0","49","GabiAxel","14","3"
"","","element","Browser table for webcomponents.org","https://avatars2.githubusercontent.com/u/787668?v=3","3","2017-04-13T05:00:05Z","wc-browser-table","v1.0.1","2","samuelli","0","1"
"","","element","Polymer 1.0 element that shows a date/time as 'some time ago' using https://date-fns.org","https://avatars3.githubusercontent.com/u/11659071?v=3","3","2017-04-19T11:57:39Z","iron-timeago","1.0.0","11","safetychanger","3","2"
"","","element","A decimal-behavior element that provides ceil, round, floor, format and decimalAdjustemnt methods. Decimal adjustment of a number implementation is taken from Mozilla Developer Network: https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Math/round.","https://avatars0.githubusercontent.com/u/4738976?v=3","1","2017-02-28T08:28:52Z","decimal-behavior","1.0.0","0","Protoss78","0","1"
